lender_id,lender_name,product_name,loan_type,loan_amount_min,loan_amount_max,credit_score_min,credit_score_max,min_age,max_age,employment_types,min_monthly_income,min_annual_turnover,min_business_vintage,interest_rate_min,interest_rate_max,tenure_min,tenure_max,processing_fee,prepayment_allowed,collateral_required,collateral_types,eligible_states,eligibility_notes,completeness_score,data_source,source_url,approval_status,source_confidence,version,product_name_normalized,review_priority,kyc_pan_required,kyc_aadhaar_required,kyc_gstin_required,kyc_itr_years,extraction_timestamp
1123,South India Finvest Private Limited,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://southindiafinvest.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T19:18:29.552591
1123,South India Finvest Private Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://southindiafinvest.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:18:29.552676
1124,South Indian Credits Limited (Earlier known as South Indian Trading Syndicate (Kottapadi) Limited),MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://southindiancredits.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:19:07.345141
1124,South Indian Credits Limited (Earlier known as South Indian Trading Syndicate (Kottapadi) Limited),Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://southindiancredits.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T19:19:07.345304
1124,South Indian Credits Limited (Earlier known as South Indian Trading Syndicate (Kottapadi) Limited),Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://southindiancredits.com,needs_review,low,1,microfinance,medium,,,,,2026-04-03T19:19:07.345441
1124,South Indian Credits Limited (Earlier known as South Indian Trading Syndicate (Kottapadi) Limited),Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://southindiancredits.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:19:07.345541
1124,South Indian Credits Limited (Earlier known as South Indian Trading Syndicate (Kottapadi) Limited),Rural Loan,Rural Loan,,,,,,,"[""agriculture""]",,,,,,,,,,,[],[],,0.1,heuristic,https://southindiancredits.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:19:07.345636
1125,Spheeti Fintech Private Limited,Credit Card,Credit Card,,,,,,,[],,,,,,,,,,,[],"[""Maharashtra""]",,0.1,gemini,https://spheetifintech.com,needs_review,low,1,credit card,medium,,,,,2026-04-03T19:19:30.315042
1126,Spinny Capital Private Limited,Spinny Assured Car Loan,Vehicle Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,72,,,True,[],"[""Chandigarh"", ""Delhi""]",Available for Spinny Assured cars only. Loan amount up to 100% of the car value.,0.4,gemini,https://www.spinny.com,needs_review,medium,1,spinny assured car loan,low,True,True,,,2026-04-03T19:19:57.532526
1127,Srestha Finvest Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Tamil Nadu""]",,0.1,gemini,https://www.srestha.co.in/who.php,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:20:12.152488
1128,"Sri Mahaveer Auto Finance (Madras) Private Limited (Earlier known as Sri Mahaveer Auto Finance (Madras) Limited, Chennai)",Vehicle Loan,Vehicle Loan,,,,,21,65,"[""salaried"", ""self-employed""]",,,,,,,,,,True,[],"[""Andhra Pradesh"", ""Karnataka"", ""Puducherry"", ""Tamil Nadu"", ""Telangana""]","Available for new and used vehicles including cars, bikes, and commercial vehicles.",0.3,gemini,https://mahaveerfinance.com,needs_review,low,1,vehicle loan,medium,True,True,,,2026-04-03T19:20:33.105747
1129,SRM Share & Finance Brokers  Pvt. Ltd.,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Jammu & Kashmir"", ""Ladakh"", ""Maharashtra""]",,0.1,gemini,https://www.sharekhan.com/stock/srm-contractors-ltd,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:20:45.741886
1130,SSA Finserv Private Limited,MSME Loan,MSME Loan,,50.0,650,,21,65,"[""business""]",,10.0,3,,,,36,,,False,[],[],,0.4,gemini,https://www.ssafinserv.com,needs_review,medium,1,msme loan,low,True,True,True,2,2026-04-03T19:21:06.603517
1130,SSA Finserv Private Limited,Personal Loan,Personal Loan,,10.0,700,,21,60,"[""salaried"", ""self-employed""]",20.0,,,,,,60,,,False,[],[],,0.4,gemini,https://www.ssafinserv.com,needs_review,medium,1,personal loan,low,True,True,,2,2026-04-03T19:21:06.603685
1131,Standard Capital Markets Ltd.,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:21:58.874022
1131,Standard Capital Markets Ltd.,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,gold loan,medium,,,,,2026-04-03T19:21:58.874101
1131,Standard Capital Markets Ltd.,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T19:21:58.874296
1131,Standard Capital Markets Ltd.,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T19:21:58.874387
1131,Standard Capital Markets Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:21:58.874443
1131,Standard Capital Markets Ltd.,Supply Chain Finance,Supply Chain Finance,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T19:21:58.874494
1131,Standard Capital Markets Ltd.,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://standardcapital.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T19:21:58.874841
1132,Star Trafin (P) Ltd,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,"[""gold""]","[""West Bengal""]",,0.1,gemini,https://www.startrafin.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T19:22:15.044911
1133,Starlit Pharmaceuticals Pvt. Ltd.,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.starlitfinance.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:22:39.875658
1133,Starlit Pharmaceuticals Pvt. Ltd.,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Delhi""]",,0.1,gemini,https://www.starlitfinance.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T19:22:39.875803
1133,Starlit Pharmaceuticals Pvt. Ltd.,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.starlitfinance.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:22:39.875904
1133,Starlit Pharmaceuticals Pvt. Ltd.,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.starlitfinance.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:22:39.875999
1133,Starlit Pharmaceuticals Pvt. Ltd.,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.starlitfinance.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T19:22:39.876090
1134,Stellar Investments Ltd.,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.stellarinvestments.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:22:58.857504
1135,Storrose Vyapaar (P) Ltd,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana""]",,0.1,gemini,https://www.storrosevyapaar.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:23:15.964192
1135,Storrose Vyapaar (P) Ltd,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Haryana""]",,0.1,gemini,https://www.storrosevyapaar.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:23:15.964328
1136,Subhlakshmi Finance Private Limited (Old Name - Pepsu Capital Services Private Limited),Business Loan,Business Loan,0.5,10.0,,,,,"[""business""]",,,2,,,,36,,,False,[],"[""Bihar"", ""Delhi"", ""Haryana"", ""Himachal Pradesh"", ""Madhya Pradesh"", ""Punjab"", ""Rajasthan"", ""Uttar Pradesh""]",For Small Business Owners,0.6,gemini,https://www.subhlakshmi.in,pending,medium,1,business loan,low,True,True,,,2026-04-03T19:23:37.862338
1136,Subhlakshmi Finance Private Limited (Old Name - Pepsu Capital Services Private Limited),Home Loan,Home Loan,5.0,50.0,,,,,"[""salaried"", ""self-employed""]",,,,,,,240,,,True,[],"[""Bihar"", ""Delhi"", ""Haryana"", ""Himachal Pradesh"", ""Madhya Pradesh"", ""Punjab"", ""Rajasthan"", ""Uttar Pradesh""]",,0.5,gemini,https://www.subhlakshmi.in,needs_review,medium,1,home loan,low,True,True,,,2026-04-03T19:23:37.862554
1136,Subhlakshmi Finance Private Limited (Old Name - Pepsu Capital Services Private Limited),Loan Against Property,Loan Against Property,5.0,100.0,,,,,"[""salaried"", ""self-employed""]",,,,,,,180,,,True,[],"[""Bihar"", ""Delhi"", ""Haryana"", ""Himachal Pradesh"", ""Madhya Pradesh"", ""Punjab"", ""Rajasthan"", ""Uttar Pradesh""]",,0.5,gemini,https://www.subhlakshmi.in,needs_review,medium,1,loan against property,low,True,True,,,2026-04-03T19:23:37.862731
1137,Subitha Leasing Company Ltd.,Micro Loan,Micro Loan,,,,,,,"[""self-employed"", ""business""]",,,,,,,,,,,[],[],"Designed to help individuals and small businesses access credit for various purposes, including income-generating activities, education, healthcare, and housing.",0.2,gemini,https://subithaleasing.in,needs_review,low,1,micro loan,medium,,,,,2026-04-03T19:24:01.672743
1137,Subitha Leasing Company Ltd.,Vehicle Loan,Vehicle Loan,,,,,,,"[""salaried"", ""self-employed"", ""business""]",,,,,,,,,,True,"[""vehicle""]",[],"For the purchase of new and used vehicles. Financing for a wide range of vehicles, including two-wheelers, cars, SUVs, commercial vehicles, and more.",0.2,gemini,https://subithaleasing.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T19:24:01.672902
1138,Suganmul Dugar Finance Limited,EV Loan,EV Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,ev loan,medium,,,,,2026-04-03T19:24:28.735954
1138,Suganmul Dugar Finance Limited,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T19:24:28.736201
1138,Suganmul Dugar Finance Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,loan against property,medium,,,,,2026-04-03T19:24:28.736349
1138,Suganmul Dugar Finance Limited,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:24:28.736466
1138,Suganmul Dugar Finance Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],"[""Gujarat"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu""]",,0.1,gemini,https://dugar.co.in,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T19:24:28.736632
1139,Sulabh Engineers & Services Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://www.sulabh.org.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:24:51.166585
1139,Sulabh Engineers & Services Ltd,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://www.sulabh.org.in,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:24:51.166681
1139,Sulabh Engineers & Services Ltd,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://www.sulabh.org.in,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:24:51.166734
1139,Sulabh Engineers & Services Ltd,Working Capital,Working Capital,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://www.sulabh.org.in,needs_review,low,1,working capital,medium,,,,,2026-04-03T19:24:51.166779
1141,Sunita Finlease Ltd.,Business Loan,Business Loan,,50.0,,,21,65,"[""business""]",,,2,,,,,,,,[],"[""Chhattisgarh""]",,0.3,gemini,https://www.sunitafinance.com,needs_review,low,1,business loan,medium,True,True,True,2,2026-04-03T19:25:33.021859
1141,Sunita Finlease Ltd.,MSME Loan,MSME Loan,,25.0,,,21,65,"[""business""]",,,1,,,,,,,,[],"[""Chhattisgarh""]",Valid MSME registration,0.4,gemini,https://www.sunitafinance.com,needs_review,low,1,msme loan,medium,True,True,True,2,2026-04-03T19:25:33.022008
1141,Sunita Finlease Ltd.,Personal Loan,Personal Loan,,10.0,,,21,60,"[""salaried"", ""self-employed""]",,,,,,,,,,False,[],"[""Chhattisgarh""]",,0.3,gemini,https://www.sunitafinance.com,needs_review,low,1,personal loan,medium,True,True,,,2026-04-03T19:25:33.022115
1142,Sunlog Credits Pvt. Ltd.,Personal Loan,Personal Loan,,5.0,650,,21,60,"[""salaried"", ""self-employed""]",15.0,,,,,,,,,False,[],"[""Delhi""]","Minimum 1 year work experience for Salaried, Minimum 2 years work experience for Self-Employed. Minimum monthly income ₹15,000 for Salaried, ₹20,000 for Self-Employed.",0.5,gemini,https://www.sunlogcredits.com,needs_review,medium,1,personal loan,low,True,True,False,,2026-04-03T19:25:55.705816
1143,Sunshine Fintrade Pvt Ltd,Personal Loan,Personal Loan,,5.0,,,21,60,"[""salaried"", ""self-employed""]",20.0,,,,,,,,,False,[],"[""Delhi""]",,0.3,gemini,https://www.sunshinecapital.in,needs_review,low,1,personal loan,medium,True,True,,2,2026-04-03T19:26:26.662172
1144,Sunshine Finvest Private Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.sunshinecapital.in,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:26:54.740550
1145,Superior Finlease Ltd.,Business Loan,Business Loan,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.superiorfinlease.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:27:24.762641
1145,Superior Finlease Ltd.,Education Loan,Education Loan,,,,,,,[],,,,,,,,,,,[],"[""Delhi""]",,0.1,gemini,https://www.superiorfinlease.com,needs_review,low,1,education loan,medium,,,,,2026-04-03T19:27:24.762774
1145,Superior Finlease Ltd.,MSME Loan,MSME Loan,,,,,,,"[""business""]",,,,,,,,,,,[],"[""Delhi""]",,0.2,gemini,https://www.superiorfinlease.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:27:24.762871
1146,Surjit Hire Purchase Private Ltd. (Made Pvt Wef 6.3.2019),Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://www.surjitfinance.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:27:40.967815
1147,Survika Traders (P) Ltd,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.survikatraders.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:28:04.878435
1147,Survika Traders (P) Ltd,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.survikatraders.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:28:04.878523
1147,Survika Traders (P) Ltd,Supply Chain Finance,Supply Chain Finance,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.survikatraders.com,needs_review,low,1,supply chain finance,medium,,,,,2026-04-03T19:28:04.878585
1147,Survika Traders (P) Ltd,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.survikatraders.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T19:28:04.878640
1148,Sushil Securities (P) Ltd,Rural Loan,Rural Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,gemini,https://www.sushilfinance.com,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:28:24.532059
1149,Suvidha Securities Private Limited,Business Loan,Business Loan,,,,,,,"[""business""]",,,,,,,,,,False,[],"[""Uttar Pradesh""]",,0.2,gemini,https://suvidhaacredit.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:28:41.244769
1149,Suvidha Securities Private Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.2,gemini,https://suvidhaacredit.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:28:41.244888
1150,Svakarma Finance Private Limited,Business Loan,Business Loan,,25.0,650,,25,65,"[""business""]",,10.0,3,,,,36,,,False,[],[],,0.4,gemini,https://www.svakarma.com,needs_review,medium,1,business loan,low,True,True,True,2,2026-04-03T19:28:58.339011
1151,Svamaan Financial Services Private Limited,Microfinance,Microfinance,,,,,,,"[""self-employed"", ""business""]",,,,,,,,,,,[],"[""Bihar"", ""Haryana"", ""Jharkhand"", ""Karnataka"", ""Madhya Pradesh"", ""Maharashtra"", ""Odisha"", ""Rajasthan"", ""Tamil Nadu"", ""Telangana""]",,0.2,gemini,https://www.svamaan.in,needs_review,low,1,microfinance,medium,,,,,2026-04-03T19:29:23.621344
1152,Svasti Micro Finance Pvt Ltd,Rural Loan,Rural Loan,,,,,,,"[""self_employed_non_professional""]",,,,,,,,,,False,[],"[""Chhattisgarh"", ""Goa"", ""Gujarat"", ""Madhya Pradesh"", ""Maharashtra"", ""Rajasthan"", ""Tamil Nadu"", ""Uttar Pradesh""]",Available to women entrepreneurs in rural and semi-urban areas.,0.3,gemini,https://www.svasti.in,needs_review,low,1,rural loan,medium,,,,,2026-04-03T19:29:47.784632
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Business Loan,Business Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:30:11.136688
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Consumer Durable Loan,Consumer Durable Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,consumer durable loan,medium,,,,,2026-04-03T19:30:11.136802
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,True,"[""gold""]","[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T19:30:11.136876
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T19:30:11.136935
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,True,"[""property""]","[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T19:30:11.137004
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,MSME Loan,MSME Loan,,,,,,,[],,,,,,,,,,,[],"[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:30:11.137279
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:30:11.137403
1153,Swagat Hire Purchase & Finance Co Pvt Ltd,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,True,"[""vehicle""]","[""Uttar Pradesh""]",,0.1,gemini,https://swagat.mitrsewa.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T19:30:11.137484
1154,Swarnodhayam Credits Private Limited,Microfinance,Microfinance,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.swarnodhayam.com,needs_review,low,1,microfinance,medium,,,,,2026-04-03T19:30:46.690519
1154,Swarnodhayam Credits Private Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.swarnodhayam.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:30:46.690667
1154,Swarnodhayam Credits Private Limited,Working Capital,Working Capital,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.swarnodhayam.com,needs_review,low,1,working capital,medium,,,,,2026-04-03T19:30:46.690773
1154,Swarnodhayam Credits Private Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.swarnodhayam.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:30:46.690867
1155,Tapstart Capital Private Limited,Personal Loan,Personal Loan,,,,,,,[],,,,,,,,,,False,[],"[""Karnataka""]",,0.1,gemini,https://tapstart.in,needs_review,low,1,personal loan,medium,True,True,False,,2026-04-03T19:31:05.376344
1156,Tattva Fincorp Limited,Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.tattvafincorp.com,needs_review,low,1,business loan,medium,,,,,2026-04-03T19:31:35.744356
1156,Tattva Fincorp Limited,MSME Loan,MSME Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.tattvafincorp.com,needs_review,low,1,msme loan,medium,,,,,2026-04-03T19:31:35.744440
1156,Tattva Fincorp Limited,Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.tattvafincorp.com,needs_review,low,1,home loan,medium,,,,,2026-04-03T19:31:35.744494
1156,Tattva Fincorp Limited,Gold Loan,Gold Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.tattvafincorp.com,needs_review,low,1,gold loan,medium,,,,,2026-04-03T19:31:35.744544
1156,Tattva Fincorp Limited,Consumer Durable Loan,Consumer Durable Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.tattvafincorp.com,needs_review,low,1,consumer durable loan,medium,,,,,2026-04-03T19:31:35.744597
1156,Tattva Fincorp Limited,Two Wheeler Loan,Two Wheeler Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.tattvafincorp.com,needs_review,low,1,two wheeler loan,medium,,,,,2026-04-03T19:31:35.744647
1156,Tattva Fincorp Limited,Vehicle Loan,Vehicle Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.tattvafincorp.com,needs_review,low,1,vehicle loan,medium,,,,,2026-04-03T19:31:35.744689
1156,Tattva Fincorp Limited,Loan Against Property,Loan Against Property,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.tattvafincorp.com,needs_review,low,1,loan against property,medium,,,,,2026-04-03T19:31:35.744766
1156,Tattva Fincorp Limited,Personal Loan,Personal Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.tattvafincorp.com,needs_review,low,1,personal loan,medium,,,,,2026-04-03T19:31:35.744820
1157,Team India Guaranty Limited (Earlier known as Times Guaranty Limited),Loan Against Property,Loan Against Property,,,,,21,65,"[""salaried"", ""self_employed_professional"", ""business""]",,,,,,,,,,True,[],[],Applicant must be the legal owner of the property being mortgaged.,0.2,gemini,https://www.teamindiaguarantylimited.com,needs_review,low,1,loan against property,medium,True,True,True,,2026-04-03T19:32:00.418594
1157,Team India Guaranty Limited (Earlier known as Times Guaranty Limited),Supply Chain Finance,Supply Chain Finance,,,,,,,"[""business""]",,,,,,,,,,,[],[],Typically offered to established businesses with a strong track record and a well-defined supply chain. A clear and verifiable relationship between buyers and suppliers is essential.,0.2,gemini,https://www.teamindiaguarantylimited.com,needs_review,low,1,supply chain finance,medium,True,True,True,,2026-04-03T19:32:00.418763
1157,Team India Guaranty Limited (Earlier known as Times Guaranty Limited),Working Capital,Working Capital,,,,,,,"[""business""]",,,,,,,,,,,[],[],"Available to registered businesses, including proprietorships, partnerships, and companies. A minimum business vintage is generally required. Applicants should exhibit sound financial health, including consistent revenue and profitability.",0.2,gemini,https://www.teamindiaguarantylimited.com,needs_review,low,1,working capital,medium,True,True,True,,2026-04-03T19:32:00.418861
1158,Techaviom Finance Private Limited,Business Loan,Business Loan,,50.0,650,,21,65,"[""self-employed"", ""business""]",,12.0,3,18.0,,,36,3.0,True,False,[],"[""Delhi""]",,0.6,gemini,https://www.techaviom.in,pending,medium,1,business loan,low,True,True,True,2,2026-04-03T19:32:24.258653
1159,"Telecom Finance (India) Limited,",EV Loan,EV Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.bhartitelecom.in,needs_review,low,1,ev loan,medium,,,,,2026-04-03T20:40:07.163608
1159,"Telecom Finance (India) Limited,",Business Loan,Business Loan,,,,,,,"[""self_employed_non_professional"", ""business""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.bhartitelecom.in,needs_review,low,1,business loan,medium,,,,,2026-04-03T20:40:07.163946
1159,"Telecom Finance (India) Limited,",Consumer Durable Loan,Consumer Durable Loan,,,,,,,"[""salaried"", ""self-employed""]",,,,,,,,,,,[],[],,0.1,heuristic,https://www.bhartitelecom.in,needs_review,low,1,consumer durable loan,medium,,,,,2026-04-03T20:40:07.164208
1159,"Telecom Finance (India) Limited,",Home Loan,Home Loan,,,,,,,[],,,,,,,,,,,[],[],,0.0,heuristic,https://www.bhartitelecom.in,needs_review,low,1,home loan,medium,,,,,2026-04-03T20:40:07.164308
