id,created_at,last_updated,company_name,company_type,website,aum_crores,aum_category,last_year_revenue,is_listed,stock_symbol,primary_loan_segments,primary_product,product_types,hq_location,hq_state,operating_states,operating_intensity,pan_india,rbi_category,rbi_registration_number,recent_funding,recent_funding_amount,recent_funding_year,established_year,employee_count,branch_count,ticket_size_min,ticket_size_max,has_subsidiaries,phone,email,rural_presence,data_source,extraction_status,quality_score,data_hash,error,rbi_status,rbi_verified_name,regulatory_tier,phone_valid,email_valid,email_domain_matches,segment_category_mismatch,pan_india_suspect,financial_source,geo_source,contact_source,regulatory_source,onboarding_tier
106,2026-04-03T07:45:02.997946,2026-04-03T07:45:02.997949,Abha Property Project Limited,NBFC,https://abhaproperty.in/,,,,False,,[],,[],,,[],,False,,ROW-98,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
1177,2026-04-03T07:45:21.786867,2026-04-03T07:45:21.784965,Abhishek Capital Services (P) Ltd,NBFC,http://www.abhisheksecurities.com,,,,False,,"[""Business Loan"", ""Education Loan"", ""Home Loan"", ""Loan Against Property"", ""Personal Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""Education Loan"", ""Home Loan"", ""Loan Against Property"", ""Personal Loan"", ""Vehicle Loan""]","Kolkata, West Bengal",West Bengal,"[""West Bengal""]",Single State,False,,N-05.06000,,,,1995,,,,,False,+913322430000,info@abhisheksecurities.com,False,csv+gemini,success,0.46,f9ee5674e40621d70ed0,,unverified,,ND,False,True,True,False,False,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
112,2026-04-03T07:45:39.444892,2026-04-03T07:45:39.444897,Accredit Distributors (P) Ltd,NBFC,https://accredit-distributors-pvt-ltd.charteredone.com/U74140WB1994PTC062186,,,,False,,[],,[],,,[],,False,,ROW-136,,,,,,,,,False,,,,gemini_only,rejected,0.09,d5d97b0e7e669cec9a65,Quality 9% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
115,2026-04-03T07:45:39.809645,2026-04-03T07:45:39.809649,Achyut & Neeta Holdings & Finance Private Limited,NBFC,https://www.achyutneeta.com/,,,,False,,[],,[],,,[],,False,,ROW-149,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
116,2026-04-03T07:45:59.978097,2026-04-03T07:45:59.978099,Acsys Investments Private Limited,NBFC,https://www.acsysindia.com/,,,,False,,[],,[],,,[],,False,,ROW-155,,,,,,,,,False,,,,scraper+gemini,rejected,0.12,30f22991de61c4bde2a5,Quality 12% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
118,2026-04-03T07:46:10.474872,2026-04-03T07:46:10.474875,Adhunik Investments Private Limited,NBFC,https://www.adhunikfinserve.com/,,,,False,,[],,[],,,[],,False,,ROW-172,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
122,2026-04-03T07:46:29.997007,2026-04-03T07:46:29.997009,Agarwal Finestate Pvt.Ltd.,NBFC,https://agarwal-finestate-private-limited.charteredone.com/U65993HR1995PTC094169,,,,False,,[],,[],,,[],,False,,ROW-222,,,,,,,,,False,,,,gemini_only,rejected,0.0,bf62f9d49e915da0047e,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
128,2026-04-03T07:46:35.902862,2026-04-03T07:46:35.902864,Alpha Alternatives Financial Services Private Limited (Formerly Provincial Finance & Leasing Company Private Limited),NBFC,https://alphaalternatives.in/,,,,False,,[],,[],,,[],,False,,ROW-358,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
129,2026-04-03T07:46:38.174766,2026-04-03T07:46:38.174771,Alpine Commercial Co Ltd,NBFC,https://www.alpinecommercial.co.in/,,,,False,,[],,[],,,[],,False,,ROW-364,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
131,2026-04-03T07:46:46.794993,2026-04-03T07:46:46.794998,Amar Vanijya Limited,NBFC,https://amarvanijya.com/,,,,False,,[],,[],,,[],,False,,ROW-390,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
134,2026-04-03T07:46:52.981506,2026-04-03T07:46:52.981509,Amrit Trade Link (P) Ltd,NBFC,https://www.amrittrade.com/,,,,False,,[],,[],,,[],,False,,ROW-444,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
136,2026-04-03T07:47:12.235263,2026-04-03T07:47:12.235265,Ankit Credits (P) Ltd,NBFC,https://ankit-credits-pvt-ltd.charteredone.com/U67120WB1988PTC044447,,,,False,,[],,[],,,[],,False,,ROW-507,,,,,,,,,False,,,,gemini_only,rejected,0.0,51b8cebbd763dfbc36ec,"Duplicate: RBI CoR N-05.06000 already registered to a different entity (""abhishek capital p"") — possible data error in source CSV",unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
141,2026-04-03T07:47:12.512048,2026-04-03T07:47:12.512050,Anu Colonisers Limited,NBFC,https://www.anucolonisers.com/,,,,False,,[],,[],,,[],,False,,ROW-551,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
143,2026-04-03T07:47:16.233231,2026-04-03T07:47:16.233233,Anumati Consultancy & Services (P) Ltd,NBFC,https://www.anumati.co.in/,,,,False,,[],,[],,,[],,False,,ROW-559,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
149,2026-04-03T07:47:35.650936,2026-04-03T07:47:35.650938,Aradhya Tie Up (P) Ltd,NBFC,https://www.aaradhyafinserv.in/products/fixed-deposits,,,,False,,[],,[],,,[],,False,,ROW-617,,,,,,,,,False,,,,scraper+gemini,rejected,0.13,8f9b98c5a42269e581de,Quality 13% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
150,2026-04-03T07:47:42.164284,2026-04-03T07:47:42.164287,Areion Finserve Pvt Ltd (Formerly Bathla And Co. Ltd.),NBFC,https://www.areionfinserve.in/,,,,False,,[],,[],,,[],,False,,ROW-625,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
157,2026-04-03T07:48:03.059271,2026-04-03T07:48:03.059273,Artline Commerce Private Limited,NBFC,https://artline-commerce-pvt-ltd.charteredone.com/U51109WB1996PTC080243,,,,False,,[],,[],,,[],,False,,ROW-695,,,,,,,,,False,,,,gemini_only,rejected,0.0,9257fd74ed984e3857ed,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
161,2026-04-03T07:48:04.561308,2026-04-03T07:48:04.561311,Asha Apartments (P) Ltd,NBFC,https://www.ashaapartments.com/,,,,False,,[],,[],,,[],,False,,ROW-729,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
165,2026-04-03T07:48:15.341057,2026-04-03T07:48:15.341060,Ashok Investment Corporation Ltd,NBFC,https://ashokinvestors.com/,,,,False,,[],,[],,,[],,False,,ROW-749,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
166,2026-04-03T07:48:22.937467,2026-04-03T07:48:22.937472,Ashok Investors Trust Ltd.,NBFC,https://ashokinvestors.com/,,,,False,,[],,[],,,[],,False,,ROW-750,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
167,2026-04-03T07:48:25.032652,2026-04-03T07:48:25.032655,Ashutosh Autofin Pvt Ltd,NBFC,https://ashutoshautofin.com/,,,,False,,[],,[],,,[],,False,,ROW-760,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
169,2026-04-03T07:48:31.610837,2026-04-03T07:48:31.610840,Asia Pacific Capital (India) Pvt. Ltd.,NBFC,https://www.asiacapital.in/,,,,False,,[],,[],,,[],,False,,ROW-767,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
170,2026-04-03T07:48:35.497168,2026-04-03T07:48:35.497171,Asish Creations Private Limited,NBFC,https://asishcreations.com/,,,,False,,[],,[],,,[],,False,,ROW-775,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
171,2026-04-03T07:48:55.484407,2026-04-03T07:48:55.484410,Ask Financial Holdings Private Limited,NBFC,https://www.askfinancials.com/ask-group/about,,,,False,,[],,[],,,[],,False,,ROW-777,,,,,,,,,False,,,,scraper+gemini,rejected,0.13,758236d0a7e19e2cccfb,Quality 13% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
172,2026-04-03T07:48:59.239171,2026-04-03T07:48:59.239174,Assam Entrade Limited.,NBFC,https://www.assamentrade.com/,,,,False,,[],,[],,,[],,False,,ROW-787,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
175,2026-04-03T07:49:01.463528,2026-04-03T07:49:01.463532,Auric Tradefin Private Limited,NBFC,https://aurictradefin.com/,,,,False,,[],,[],,,[],,False,,ROW-840,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
176,2026-04-03T07:49:07.180120,2026-04-03T07:49:07.180123,Avon Mercantile Limited,NBFC,https://www.avonmercantile.co.in/,,,,False,,[],,[],,,[],,False,,ROW-877,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
181,2026-04-03T07:58:50.392346,2026-04-03T07:58:50.392349,Bandhan Financial Holdings Limited,NBFC,https://www.bandhanholdings.com/,,,,False,,[],,[],,,[],,False,,ROW-1014,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
190,2026-04-03T07:59:17.053248,2026-04-03T07:59:17.053251,Beacon Holdings Ltd.,NBFC,http://www.beaconhl.com/service.html,,,,False,,[],,[],,,[],,False,,ROW-1064,,,,,,,,,False,,,,scraper+gemini,rejected,0.1,443fed6266e3a6c781b2,Quality 10% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
194,2026-04-03T07:59:32.524721,2026-04-03T07:59:32.524726,BFL Asset Finvest Limited,NBFC,https://bflfin.com/,,,,False,,[],,[],,,[],,False,,ROW-1117,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
197,2026-04-03T07:59:36.596429,2026-04-03T07:59:36.596432,Bharatiya Fincom Pvt. Ltd.,NBFC,https://bharatiyafincom.net/,,,,False,,[],,[],,,[],,False,,ROW-1164,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
198,2026-04-03T07:59:38.815982,2026-04-03T07:59:38.815984,Bharuwa Financial Services Private Limited [Formerly: Good Guide Construction Pvt Ltd],NBFC,https://www.bharuwasolutions.com/financial-services,,,,False,,[],,[],,,[],,False,,ROW-1170,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
205,2026-04-03T08:00:03.832404,2026-04-03T08:00:03.832408,Bhukhanvala  Holdings Pvt. Ltd.,NBFC,https://bhukhanvala-industries-private-limited.charteredone.com/U29100MH1987PTC042304,,,,False,,[],,[],,,[],,False,,ROW-1204,,,,,,,,,False,,,,gemini_only,rejected,0.0,0cb39040e96139d47466,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
215,2026-04-03T08:00:20.950984,2026-04-03T08:00:20.950987,Brics Gilt Finance Pvt. Ltd.,NBFC,https://brics-securities-limited.charteredone.com/U65990MH1993PLC072800,,,,False,,[],,[],,,[],,False,,ROW-1356,,,,,,,,,False,,,,gemini_only,rejected,0.01,ae7cc06aa9ac3e8ced64,Quality 1% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
216,2026-04-03T08:00:24.039682,2026-04-03T08:00:24.039685,Brightstar Fincap Private Limited,NBFC,https://www.brightstarfincap.com/,,,,False,,[],,[],,,[],,False,,ROW-1363,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
217,2026-04-03T08:00:27.262382,2026-04-03T08:00:27.262385,Brios Finvest India Limited (Formerly Parasnath Finance (India) Limited),NBFC,https://briosfinvest.com/,,,,False,,[],,[],,,[],,False,,ROW-1373,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
218,2026-04-03T08:00:40.724897,2026-04-03T08:00:40.724900,Brite Asbestos & Engineering (P) Ltd,NBFC,https://brite-asbestos-and-engineering-pvt-ltd.charteredone.com/U26953WB1985PTC038775,,,,False,,[],,[],,,[],,False,,ROW-1374,,,,,,,,,False,,,,gemini_only,rejected,0.0,4f6027765f4f481e3d68,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
221,2026-04-03T08:00:54.319387,2026-04-03T08:00:54.319390,Burmans Finvest Private Ltd.,NBFC,https://burmans-finvest-private-limited.charteredone.com/U65100DL1989PTC034593,,,,False,,[],,[],,,[],,False,,ROW-1400,,,,,,,,,False,,,,gemini_only,rejected,0.0,25f35c67337543f55ebc,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
229,2026-04-03T08:01:01.244733,2026-04-03T08:01:01.244738,Ceejay Microfin Limited,NBFC,https://www.ceejaymicrofin.com/,,,,False,,[],,[],,,[],,False,,ROW-1512,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
237,2026-04-03T08:01:09.284837,2026-04-03T08:01:09.284841,Chemmanur Credits and Investments Limited,NBFC,https://www.chemmanurcredits.com/,,,,False,,[],,[],,,[],,False,,ROW-1609,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
244,2026-04-03T08:01:10.169150,2026-04-03T08:01:10.169154,Chitrakut Holdings Ltd,NBFC,https://www.chitrakutholdings.com/,,,,False,,[],,[],,,[],,False,,ROW-1648,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
1178,2026-04-03T08:01:30.888867,2026-04-03T08:01:30.886454,Choraria Securities Ltd,NBFC,https://www.chhotariasecurities.com,,,,False,,"[""MSME Loan"", ""Personal Loan"", ""Working Capital""]",MSME Loan,"[""MSME Loan"", ""Personal Loan"", ""Working Capital""]","Kolkata, West Bengal",West Bengal,"[""Andaman and Nicobar Islands"", ""Andhra Pradesh"", ""Arunachal Pradesh"", ""Assam"", ""Bihar"", ""Chandigarh"", ""Chhattisgarh"", ""Dadra and Nagar Haveli"", ""Delhi"", ""Goa"", ""Gujarat"", ""Haryana"", ""Himachal Pradesh"", ""Jammu & Kashmir"", ""Jharkhand"", ""Karnataka"", ""Kerala"", ""Ladakh"", ""Lakshadweep"", ""Madhya Pradesh"", ""Maharashtra"", ""Manipur"", ""Meghalaya"", ""Mizoram"", ""Nagaland"", ""Odisha"", ""Puducherry"", ""Punjab"", ""Rajasthan"", ""Sikkim"", ""Tamil Nadu"", ""Telangana"", ""Tripura"", ""Uttar Pradesh"", ""Uttarakhand"", ""West Bengal""]",Pan India,True,,B-05.04798,,,,1994,,25,,,False,+913340010000,info@chhotariasecurities.com,False,csv+gemini,success,0.48,bf84a3817d47a3047839,,unverified,,ND,False,True,True,False,True,gemini,gemini,gemini_inferred,csv_provided,provisional_lender
250,2026-04-03T08:01:36.080310,2026-04-03T08:01:36.080315,Cindrella Financial Services Ltd,NBFC,https://cindrellafinancialservicesltd.com/,,,,False,,[],,[],,,[],,False,,ROW-1679,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
254,2026-04-03T08:01:39.302547,2026-04-03T08:01:39.302552,Citrus Securities Private Limited,NBFC,https://www.citrussecurities.com/,,,,False,,[],,[],,,[],,False,,ROW-1691,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
1179,2026-04-03T08:02:08.688503,2026-04-03T08:02:08.686144,Clix Capital Services Private Limited,NBFC,https://www.clix.capital,5000.0,Mid,900.5,False,,"[""Business Loan""]",Business Loan,"[""Business Loan""]","Gurgaon, Haryana",Haryana,"[""Chandigarh"", ""Delhi"", ""Haryana""]",Regional,False,,,,,,2016,,,,,False,01244545965,hello@clix.capital,False,csv+gemini+scraper,success,0.46,f973e8124738c418db4d,RBI registration number missing — needs manual review,unverified,,ND-SI,True,True,True,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
262,2026-04-03T08:02:25.977543,2026-04-03T08:02:25.977546,Correo Marketings Private Limited,NBFC,https://correo-marketings-pvt-ltd.charteredone.com/U66888DL1994PTC267371,,,,False,,[],,[],,,[],,False,,ROW-1804,,,,,,,,,False,,,,gemini_only,rejected,0.0,bee72b5c0e739a93ed89,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
265,2026-04-03T08:02:28.146547,2026-04-03T08:02:28.146549,Credright Finance Private Limited,NBFC,https://www.credright.com/,,,,False,,[],,[],,,[],,False,,ROW-1835,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
266,2026-04-03T08:03:04.249484,2026-04-03T08:03:04.249487,Crest Ventures Limited ( Earlier Sharyans Resources Ltd.),NBFC,https://www.crest.in/our-company,,,,False,,[],,[],,,[],,False,,ROW-1840,,,,,,,,,False,,,,scraper+gemini,rejected,0.14,d903c87754a44ee906ab,Quality 14% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
267,2026-04-03T08:03:08.861824,2026-04-03T08:03:08.861827,CRIF Connect Private Limited,NBFC,https://www.crifconnect.com/,,,,False,,[],,[],,,[],,False,,ROW-1842,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
271,2026-04-03T08:03:25.577693,2026-04-03T08:03:25.577696,D D Deposits And Advances Pvt Ltd,NBFC,https://aryan-deposits-and-advances-private-limited.charteredone.com/U65191WB1996PTC133875,,,,False,,[],,[],,,[],,False,,ROW-1873,,,,,,,,,False,,,,gemini_only,rejected,0.01,eeddc8daae106939f5f6,Quality 1% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
281,2026-04-03T08:03:30.206076,2026-04-03T08:03:30.206079,Deep Finance Limited,NBFC,https://www.deep.com/,,,,False,,[],,[],,,[],,False,,ROW-1973,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
290,2026-04-03T08:03:37.794287,2026-04-03T08:03:37.794290,Dhanvarsha Enterprises & Investments Private Limited,NBFC,https://dhanvarsha.co/,,,,False,,[],,[],,,[],,False,,ROW-2060,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
294,2026-04-03T08:03:42.408218,2026-04-03T08:03:42.408221,Didu Investments Pvt Ltd,NBFC,https://diduinvestments.com/,,,,False,,[],,[],,,[],,False,,ROW-2088,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
296,2026-04-03T08:03:57.197888,2026-04-03T08:03:57.197891,Digio Internet Private Limited,NBFC,https://www.digio.link/about-us.html,,,,False,,[],,[],,,[],,False,,ROW-2092,,,,,,,,,False,,,,scraper+gemini,rejected,0.16,ed59b50b7fc7c6fb86f9,Quality 16% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
297,2026-04-03T08:04:01.682884,2026-04-03T08:04:01.682889,Digvijay Finlease Ltd,NBFC,https://digvijayfin.com/,,,,False,,[],,[],,,[],,False,,ROW-2095,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
298,2026-04-03T08:04:22.098826,2026-04-03T08:04:22.098830,Digvijay Tracon (P) Ltd,NBFC,https://digvijayfin.com/company-profile/,,,,False,,[],,[],,,[],,False,,ROW-2096,,,,,,,,,False,,,,scraper+gemini,rejected,0.1,90ec76ce29e1f2e26ae6,Quality 10% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
299,2026-04-03T08:04:25.995482,2026-04-03T08:04:25.995487,Digvijay Vinimay Pvt Ltd,NBFC,https://digvijayfin.com/,,,,False,,[],,[],,,[],,False,,ROW-2097,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
300,2026-04-03T08:04:41.522236,2026-04-03T08:04:41.522238,Diwakar Finvest Private Limited,NBFC,https://diwakarfinvest.in/,,,,False,,[],,[],,,[],,False,,ROW-2141,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
301,2026-04-03T08:04:52.453761,2026-04-03T08:04:52.453798,Diwakar Marketing Private Limited,NBFC,https://diwakarfinvest.in/,,,,False,,[],,[],,,[],,False,,ROW-2142,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
305,2026-04-03T08:04:58.201287,2026-04-03T08:04:58.201290,Dream Fincap Private Limited,NBFC,https://www.seedsfincap.com/,,,,False,,[],,[],,,[],,False,,ROW-2181,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
310,2026-04-03T08:05:04.485454,2026-04-03T08:05:04.485456,Dynamic Archistructures Ltd,NBFC,https://www.dynamicarchistructures.com/,,,,False,,[],,[],,,[],,False,,ROW-2219,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
311,2026-04-03T08:05:08.008135,2026-04-03T08:05:08.008140,Dynamic Fincap Private Limited,NBFC,http://dynamicfincap.com/,,,,False,,[],,[],,,[],,False,,ROW-2222,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
320,2026-04-03T08:05:27.240722,2026-04-03T08:05:27.240725,Ekanta Plastics Pvt Ltd,NBFC,https://ekanta-plastics-pvt-ltd.charteredone.com/U51109WB1995PTC070080,,,,False,,[],,[],,,[],,False,,ROW-2275,,,,,,,,,False,,,,gemini_only,rejected,0.0,907e5484e578f3e82108,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
321,2026-04-03T08:05:28.653154,2026-04-03T08:05:28.653156,Elcid Investments Ltd.,NBFC,http://elcidinvestments.com/,,,,False,,[],,[],,,[],,False,,ROW-2281,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
322,2026-04-03T08:05:34.847927,2026-04-03T08:05:34.847930,Ellora Traders Ltd.,NBFC,https://elloratraders.com/,,,,False,,[],,[],,,[],,False,,ROW-2301,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
327,2026-04-03T08:05:57.744641,2026-04-03T08:05:57.744644,Enn Enn Capital Private Limited,NBFC,https://www.ennenncorp.com/our-company/,,,,False,,[],,[],,,[],,False,,ROW-2345,,,,,,,,,False,,,,scraper+gemini,rejected,0.1,d199c33b2ee098b786d6,Quality 10% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
332,2026-04-03T08:06:09.413812,2026-04-03T08:06:09.413814,Everlon Financials Limited,NBFC,https://everlon.in/,,,,False,,[],,[],,,[],,False,,ROW-2414,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
341,2026-04-03T08:06:29.974122,2026-04-03T08:06:29.974124,Finethical Trading Private Limited,NBFC,https://finethical-trading-private-limited.charteredone.com/U51109WB1995PTC074092,,,,False,,[],,[],,,[],,False,,ROW-2516,,,,,,,,,False,,,,gemini_only,rejected,0.0,e80bf0cc556946296756,Quality 0% below hard floor 20% — rejected,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
344,2026-04-03T08:06:30.693134,2026-04-03T08:06:30.693137,Finvasia Financial Services Pvt Ltd,NBFC,https://finvasia.com,,,,False,,[],,[],,,[],,False,,ROW-2534,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
346,2026-04-03T08:06:32.337635,2026-04-03T08:06:32.337638,"Finvesco Capital India Private Limited (Buragadda Finance &Investments P.L., Buragadda Investments &Chits(P)L.)",NBFC,https://finvescoholdings.com/,,,,False,,[],,[],,,[],,False,,ROW-2536,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
1180,2026-04-03T08:06:53.745129,2026-04-03T08:06:53.743735,Fraternal Investments Private Limited,NBFC,https://www.fraternalcredit.com,,,,False,,"[""Business Loan"", ""MSME Loan"", ""Vehicle Loan""]",Business Loan,"[""Business Loan"", ""MSME Loan"", ""Vehicle Loan""]","Thrissur, Kerala",Kerala,"[""Kerala""]",Single State,False,,,,,,1998,,,,,False,04802827520,fsfsijk@gmail.com,False,csv+gemini+scraper,success,0.39,6ce8465a8e9f655f758c,RBI registration number missing — needs manual review,unverified,,ND,True,True,False,False,False,gemini,scraper_verified,scraper_verified,csv_provided,pending_review
356,2026-04-03T08:07:06.764318,2026-04-03T08:07:06.764326,Gala Finance and Investment Private Limited,NBFC,https://www.galadafinance.in/,,,,False,,[],,[],,,[],,False,,ROW-2671,,,,,,,,,False,,,,scraper,rejected,,,Non-lender: no lending signals found on website,unverified,,unknown,False,False,False,False,False,none,none,none,none,pending_review
